Row ID,Order ID,City,Customer Bdate,Customer Name,Customer Segment,Discount,Order Date,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code
4521,32165,Moscow,1992,John Murray,Small Business,0.06,2015-10-14,Not Specified,47,0.65,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,175.24,West,3413.69,2015-10-16,Regular Air,14.52,Idaho,73.98,83843
3572,25473,Jefferson City,1989,Mary Zewe,Corporate,0.08,2015-10-14,High,20,0.36,Office Supplies,Small Box,Xerox 1893,Paper,67.61,Central,794.32,2015-10-17,Regular Air,17.48,MO,40.99,65109
224,1447,Parkville,1986,Barry Gonzalez,Consumer,0.07,2015-10-14,High,40,0.59,Technology,Small Box,SC-3160,Telephones and Communication,239.4,East,2135.9735,2015-10-17,Regular Air,8.99,Maryland,65.99,21234
7842,56069,Portland,1983,Becky Pak,Corporate,0.09,2015-10-14,Low,10,0.38,Office Supplies,Small Box,Staples Standard Envelopes,Envelopes,8.82,West,55.66,2015-10-19,Regular Air,1.39,Oregon,5.68,97206
3012,21665,Cleveland,1980,Arthur Prichep,Home Office,0.09,2015-10-15,High,5,0.58,Technology,Small Box,DPC 650 Piper,Telephones and Communication,-407.264,East,474.793,2015-10-16,Express Air,2.5,Ohio,115.99,44105
3532,25152,Massillon,1977,Matt Connell,Corporate,0.07,2015-10-15,Critical,29,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,16.4,East,195.21,2015-10-17,Regular Air,2.35,Ohio,7.08,44646
2181,15715,Greenville,1974,Kelly Andreada,Home Office,0.03,2015-10-15,Critical,43,0.37,Office Supplies,Small Box,Xerox 1938,Paper,1013.77,South,2123.64,2015-10-18,Regular Air,5.86,South Carolina,47.9,29611
2050,14630,Anaheim,1971,Muhammed Lee,Corporate,0.08,2015-10-16,Low,17,0.59,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,4.75,West,363.54,2015-10-16,Regular Air,5.53,California,22.01,92804
5054,36034,Brooklyn,1968,Clay Ludtke,Consumer,0,2015-10-16,High,10,0.56,Office Supplies,Wrap Bag,Newell 326,Pens & Art Supplies,-1.02,East,19.36,2015-10-18,Regular Air,0.7,New York,1.76,11226
7941,56740,Sacramento,1965,Jay Fine,Consumer,0.05,2015-10-16,Low,6,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,-6.8195,West,34.29,2015-10-18,Regular Air,2.99,California,5.28,95823
7942,56740,Salinas,1962,Jay Fine,Consumer,0.09,2015-10-16,Low,29,0.83,Office Supplies,Medium Box,Martin Yale Chadless Opener Electric Letter Opener,"Scissors, Rulers and Trimmers",1094.74,West,23516.31,2015-10-20,Regular Air,24.49,California,832.81,93905
3648,26084,Athens,1959,Patrick Ryan,Corporate,0.03,2015-10-16,Low,33,0.37,Office Supplies,Small Box,Xerox 1959,Paper,-107,South,228.82,2015-10-21,Express Air,7.3,Georgia,6.68,30605
7943,56740,Shelby,1961,Khloe Miller,Consumer,0.01,2015-10-16,Critical,33,0.43,Furniture,Wrap Bag,Flat Face Poster Frame,Office Furnishings,256.57,Central,662.21,2015-10-23,Regular Air,3.62,Michigan,18.84,49455
5009,35713,Muskego,1963,Phillip Breyer,Corporate,0.04,2015-10-17,Medium,49,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,590.0445,Central,1355.47,2015-10-17,Regular Air,1.49,Wisconsin,28.53,53150
7278,51940,University City,1965,Ivan Gibson,Corporate,0.08,2015-10-17,High,11,0.75,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes. 10/Pack",Computer Peripherals,-55.94,Central,65.5,2015-10-18,Regular Air,4.38,MO,5.98,63130
4808,34182,Holbrook,1967,Karen Ferguson,Home Office,0.05,2015-10-17,Critical,31,0.52,Furniture,Small Pack,Ultra Door Pull Handle,Office Furnishings,-89.9,East,336.34,2015-10-19,Regular Air,7.94,New York,10.52,11741
7640,54721,Ithaca,1969,Liz Willingham,Corporate,0,2015-10-18,Not Specified,19,0.6,Furniture,Jumbo Box,Hon 4-Shelf Metal Bookcases,Bookcases,151.09,East,2002.4,2015-10-19,Delivery Truck,26.22,New York,100.98,14853
1126,8231,Muskogee,1971,Pauline Chand,Corporate,0.06,2015-10-18,Critical,5,0.49,Furniture,Small Box,12-1/2 Diameter Round Wall Clock,Office Furnishings,-31.33,Central,110.03,2015-10-19,Regular Air,10.49,Oklahoma,19.98,74403
1125,8231,Muskogee,1973,Pauline Chand,Corporate,0.06,2015-10-18,Critical,27,0.39,Office Supplies,Small Box,Avery 492,Labels,29.85,Central,79.44,2015-10-20,Regular Air,0.5,Oklahoma,2.88,74403
4271,30401,Eugene,1975,Tom Boeckenhauer,Corporate,0.07,2015-10-18,Medium,39,0.36,Office Supplies,Small Box,Xerox 193,Paper,-57.37,West,239.4,2015-10-20,Regular Air,5.15,Oregon,5.98,97405
6834,48643,Harrisonburg,1977,Laurel Elliston,Home Office,0.06,2015-10-18,Medium,6,0.36,Office Supplies,Small Box,Avery 474,Labels,0.13,South,18.05,2015-10-20,Regular Air,0.99,Virginia,2.88,22801
7016,50055,Greenville,1979,Jack O'Briant,Small Business,0,2015-10-18,Medium,1,0.37,Office Supplies,Small Box,3M Organizer Strips,Binders and Binder Accessories,-8.1995,South,13.45,2015-10-20,Regular Air,7.78,Mississippi,5.4,38701
7017,50055,Greenville,1981,Jack O'Briant,Small Business,0.09,2015-10-18,Medium,11,0.37,Office Supplies,Small Box,Xerox 1986,Paper,-18.77,South,75.79,2015-10-20,Regular Air,4.91,Mississippi,6.68,38701
4779,33924,La Quinta,1983,Ivan Liston,Consumer,0.05,2015-10-18,Not Specified,12,0.38,Technology,Jumbo Drum,Hewlett-Packard cp1700 [D. PS] Series Color Inkjet Printers,Office Machines,1542,West,6168.07,2015-10-20,Delivery Truck,28.14,California,500.98,92253
6833,48643,Hampton,1985,Laurel Elliston,Home Office,0.06,2015-10-18,Medium,14,0.4,Technology,Jumbo Drum,Hewlett-Packard Business Color Inkjet 3000 [N. DTN] Series Printers,Office Machines,2636.01,South,9171.71,2015-10-20,Delivery Truck,55.3,Virginia,808.49,23666
6835,48643,Harrisonburg,1987,Laurel Elliston,Home Office,0,2015-10-18,Medium,50,0.6,Technology,Small Box,StarTAC Analog,Telephones and Communication,583.497,South,2896.358,2015-10-20,Regular Air,8.99,Virginia,65.99,22801
1722,12356,Pullman,1989,Yoseph Carroll,Consumer,0.02,2015-10-18,Critical,39,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-70.85,West,243.05,2015-10-21,Regular Air,5.35,Washington,5.98,99163
2742,19782,Flower Mound,1991,Erin Ashbrook,Consumer,0.06,2015-10-18,Low,18,0.52,Office Supplies,Wrap Bag,Assorted Color Push Pins,Rubber Bands,-0.85,Central,33.21,2015-10-22,Regular Air,0.75,Texas,1.81,75028
7714,55296,Farragut,1993,Anthony Witt,Corporate,0.05,2015-10-18,Low,32,0.39,Office Supplies,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,105.47,South,317.06,2015-10-22,Regular Air,2.06,Tennessee,10.06,37922
7049,50308,Ithaca,1995,Liz Willingham,Home Office,0.1,2015-10-18,Low,19,0.36,Office Supplies,Small Box,Avery 508,Labels,33.58,East,86.48,2015-10-25,Regular Air,0.5,New York,4.91,14853
2739,19777,Muskogee,1997,Pauline Chand,Corporate,0.06,2015-10-19,Not Specified,22,0.39,Office Supplies,Small Box,GBC Prepunched Paper. 19-Hole. for Binding Systems. 24-lb,Binders and Binder Accessories,-24.955,Central,321.91,2015-10-19,Regular Air,8.4,Oklahoma,15.01,74403
3888,27750,Moscow,1996,John Murray,Small Business,0.09,2015-10-19,Low,18,0.38,Technology,Jumbo Drum,Canon PC940 Copier,Copiers and Fax,999.865,West,7370.84,2015-10-19,Delivery Truck,49,Idaho,449.99,83843
2740,19777,Muskogee,1995,Pauline Chand,Corporate,0.05,2015-10-19,Not Specified,2,0.39,Office Supplies,Small Box,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,-61.8815,Central,132.96,2015-10-21,Regular Air,10.29,Oklahoma,59.78,74403
4697,33477,Laredo,1994,Duane Huffman,Small Business,0.08,2015-10-19,High,28,0.37,Office Supplies,Small Box,Avery 503,Labels,113.63,Central,269.28,2015-10-21,Regular Air,0.99,Texas,10.35,78041
2741,19777,Norman,1993,Pauline Chand,Corporate,0.04,2015-10-19,Not Specified,24,0.6,Technology,Small Box,300 Series Non-Flip,Telephones and Communication,562.914,Central,3268.7515,2015-10-21,Regular Air,8.08,Oklahoma,155.99,73071
3887,27750,Moscow,1992,John Murray,Small Business,0,2015-10-19,Low,12,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-212.01,West,769.17,2015-10-23,Delivery Truck,36.61,Idaho,58.14,83843
3894,27780,Farmington,1991,Matthew Grinstein,Small Business,0,2015-10-20,Critical,39,0.83,Office Supplies,Wrap Bag,*Staples* vLetter Openers. 2/Pack,"Scissors, Rulers and Trimmers",-30.25,West,147.71,2015-10-20,Regular Air,1.32,New Mexico,3.68,87401
3893,27780,Farmington,1990,Matthew Grinstein,Small Business,0.02,2015-10-20,Critical,18,0.37,Office Supplies,Small Box,Avery 481,Labels,11.92,West,56.41,2015-10-21,Regular Air,0.99,New Mexico,3.08,87401
3895,27780,Hobbs,1989,Matthew Grinstein,Small Business,0.05,2015-10-20,Critical,39,0.44,Technology,Small Pack,Memorex 80 Minute CD-R Spindle. 100/Pack,Computer Peripherals,670.11,West,1678.34,2015-10-21,Regular Air,1.99,New Mexico,43.98,88240
95,612,Van Buren,1988,Sheri Gordon,Corporate,0.1,2015-10-20,Medium,50,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-166.29,South,262.87,2015-10-22,Regular Air,6.26,Arkansas,5.28,72956
96,612,Van Buren,1987,Sheri Gordon,Corporate,0.01,2015-10-20,Medium,43,0.55,Technology,Small Box,6190,Telephones and Communication,881.676,South,2531.0875,2015-10-22,Regular Air,2.5,Arkansas,65.99,72956
330,2275,Crystal Lake,1986,Grant Carroll,Small Business,0.08,2015-10-21,Not Specified,49,0.56,Office Supplies,Wrap Bag,Col-Erase® Pencils with Erasers,Pens & Art Supplies,41.67,Central,278,2015-10-22,Regular Air,1.17,Illinois,6.08,60014
1545,11168,Albuquerque,1985,Lisa Hazard,Home Office,0,2015-10-21,Critical,35,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,-106.27,West,182.86,2015-10-23,Regular Air,5.72,New Mexico,4.82,87105
1099,8065,Hackensack,1984,Debra Catini,Small Business,0,2015-10-21,Medium,17,0.64,Furniture,Medium Box,"Tenex Traditional Chairmats for Medium Pile Carpet. Standard Lip. 36"" x 48""",Office Furnishings,379.28,East,1125.76,2015-10-23,Regular Air,12.23,New Jersey,60.65,7601
4467,31845,Boston,1983,Damala Kotsonis,Corporate,0.04,2015-10-22,Low,36,0.57,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,807.29,East,3645.12,2015-10-22,Delivery Truck,15.66,MA,100.98,2210
7788,55716,Lake Jackson,1982,Philip Brown,Home Office,0.07,2015-10-22,High,9,0.81,Office Supplies,Medium Box,High Speed Automatic Electric Letter Opener,"Scissors, Rulers and Trimmers",-767.51,Central,14665.55,2015-10-23,Regular Air,24.49,Texas,1637.53,77566
7575,54180,Laguna Hills,1981,Jill Matthias,Consumer,0.08,2015-10-22,Critical,43,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-57.75,West,913.99,2015-10-24,Regular Air,8.99,California,21.38,92653
4468,31845,Newington,1980,Damala Kotsonis,Corporate,0.05,2015-10-22,Low,11,0.39,Office Supplies,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,Paper,28.61,East,114.55,2015-10-29,Regular Air,2.06,Connecticut,10.06,6111
5008,35712,Strongsville,1979,Steve Nguyen,Consumer,0,2015-10-23,High,24,0.4,Office Supplies,Small Box,Xerox 1963,Paper,-122.21,East,134.88,2015-10-23,Regular Air,8.16,Ohio,5.28,44136
380,2630,Winter Springs,1978,Patrick Ryan,Corporate,0.04,2015-10-23,Low,31,0.36,Office Supplies,Wrap Bag,While You Were Out Pads. 50 per Pad. 4 x 5 1/4. Green Cycle,Paper,37.14,South,146.51,2015-10-23,Regular Air,1.52,Florida,4.73,32708
520,3559,Mount Vernon,1977,Logan Haushalter,Corporate,0.07,2015-10-23,Medium,34,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks. 14 7/8"" x 11"". Dark Blue",Binders and Binder Accessories,-117.921,East,136.67,2015-10-24,Express Air,5.44,New York,3.81,10550
6679,47522,San Francisco,1976,Juliana Krohn,Corporate,0.03,2015-10-23,High,5,0.38,Office Supplies,Small Box,#10 White Business Envelopes.4 1/8 x 9 1/2,Envelopes,12.5,West,80.56,2015-10-24,Regular Air,1.39,California,15.67,94110
5007,35712,Strongsville,1975,Steve Nguyen,Consumer,0.1,2015-10-23,High,42,0.46,Technology,Small Box,Gyration Ultra Cordless Optical Suite,Computer Peripherals,1174.02,East,3931.17,2015-10-24,Regular Air,7.18,Ohio,100.97,44136
2013,14372,Belvidere,1974,Beth Thompson,Corporate,0.09,2015-10-23,Critical,34,0.69,Furniture,Jumbo Box,Sauder Facets Collection Library. Sky Alder Finish,Bookcases,-1059.2,Central,5350.61,2015-10-25,Delivery Truck,60.49,Illinois,170.98,61008
6864,48902,King of Prussia,1973,Benjamin Patterson,Corporate,0.01,2015-10-23,Medium,7,0.37,Office Supplies,Small Box,Xerox 220,Paper,-28.88,East,53.29,2015-10-25,Regular Air,7.49,Pennsylvania,6.48,19406
4348,30976,Clinton,1972,Jack O'Briant,Small Business,0.07,2015-10-24,High,10,0.42,Technology,Small Pack,TDK 4.7GB DVD-R Spindle. 15/Pack,Computer Peripherals,48.03,South,403.88,2015-10-24,Regular Air,1.99,Mississippi,40.97,39056
749,5378,Rose Hill,1971,Christine Abelman,Corporate,0.01,2015-10-24,Critical,6,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-11.98,South,54.28,2015-10-26,Express Air,5.22,Virginia,6.24,24281
7487,53445,York,1970,Odella Nelson,Small Business,0.01,2015-10-24,High,8,0.59,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,-44.33,East,105.95,2015-10-26,Regular Air,8.99,Pennsylvania,11.66,17403
7488,53445,York,1969,Odella Nelson,Small Business,0.02,2015-10-24,High,21,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,11.23,East,73.8,2015-10-26,Regular Air,1.35,Pennsylvania,3.29,17403
7863,56224,Marion,1968,Michelle Arnett,Home Office,0.1,2015-10-25,Medium,46,0.4,Office Supplies,Wrap Bag,Staples Vinyl Coated Paper Clips. 800/Box,Rubber Bands,48.59,Central,339.27,2015-10-25,Regular Air,2.82,Iowa,7.89,52302
7864,56224,Marion,1967,Michelle Arnett,Home Office,0.04,2015-10-25,Medium,9,0.63,Furniture,Jumbo Box,Bevis 36 x 72 Conference Tables,Tables,-153.252,Central,902.024,2015-10-26,Delivery Truck,51.94,Iowa,124.49,52302
7862,56224,Marion,1966,Michelle Arnett,Home Office,0.01,2015-10-25,Medium,32,0.57,Furniture,Jumbo Drum,Bevis Steel Folding Chairs,Chairs & Chairmats,-1115.99,Central,3205.24,2015-10-26,Delivery Truck,74.35,Iowa,95.95,52302
2453,17831,Lincoln Park,1965,Ricardo Emerson,Corporate,0.06,2015-10-25,Critical,34,0.37,Furniture,Small Pack,G.E. Halogen Desk Lamp Bulbs,Office Furnishings,41.31,Central,239.3,2015-10-26,Regular Air,2.83,Michigan,6.98,48146
7931,56676,Rancho Cucamonga,1964,Dave Kipp,Consumer,0.08,2015-10-25,Critical,39,0.4,Office Supplies,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,-107.2,West,206.47,2015-10-26,Regular Air,5.66,California,5.28,91730
510,3521,Hobart,1963,Giulietta Baptist,Home Office,0.06,2015-10-25,Low,50,0.56,Office Supplies,Wrap Bag,Newell 336,Pens & Art Supplies,28.71,Central,204.11,2015-10-27,Regular Air,0.94,Indiana,4.28,46342
7861,56224,Marion,1962,Michelle Arnett,Home Office,0.01,2015-10-25,Medium,35,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks. 14 7/8"" x 11"". Dark Blue",Binders and Binder Accessories,-117.2655,Central,144.06,2015-10-27,Regular Air,5.44,Iowa,3.81,52302
8107,57861,Greeley,1958,Anthony Rawles,Small Business,0,2015-10-25,Medium,40,0.36,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,11.322,West,120.15,2015-10-27,Regular Air,1.49,Colorado,2.88,80634
2454,17831,Lincoln Park,1960,Ricardo Emerson,Corporate,0,2015-10-25,Critical,38,0.4,Office Supplies,Small Box,Xerox 1947,Paper,-45.75,Central,260.41,2015-10-28,Express Air,5.35,Michigan,5.98,48146
2251,16197,Chesapeake,1962,Katherine Hughes,Consumer,0,2015-10-26,Critical,23,0.4,Office Supplies,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter. 8 1/2"" x 7""",Paper,67.23,South,218.71,2015-10-26,Express Air,2.15,Virginia,9.11,23320
7696,55171,Jackson,1964,Jennifer Jackson,Home Office,0.05,2015-10-26,High,43,0.36,Office Supplies,Small Box,Xerox 196,Paper,-182.71,South,260.6,2015-10-26,Regular Air,7.96,Mississippi,5.78,39212
2252,16197,Chesapeake,1966,Katherine Hughes,Consumer,0.08,2015-10-26,Critical,19,0.4,Office Supplies,Small Box,Xerox 1972,Paper,-58.16,South,103.68,2015-10-27,Regular Air,5.85,Virginia,5.28,23320
7695,55171,Jackson,1968,Jennifer Jackson,Home Office,0.06,2015-10-26,High,29,0.68,Technology,Small Box,Belkin 105-Key Black Keyboard,Computer Peripherals,-14.04,South,575.89,2015-10-27,Regular Air,4,Mississippi,19.98,39212
4618,32871,Beckley,1970,Jim Karlsson,Small Business,0.03,2015-10-26,High,14,0.56,Technology,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,179.05,East,2151.08,2015-10-28,Delivery Truck,17.85,West Virginia,145.45,25801
4617,32871,Beckley,1972,Jim Karlsson,Small Business,0.04,2015-10-26,High,9,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-57.65,East,107.92,2015-10-28,Regular Air,6.5,West Virginia,10.97,25801
4619,32871,Newton,1974,Jim Karlsson,Small Business,0,2015-10-26,High,42,0.77,Technology,Small Box,Microsoft Internet Keyboard,Computer Peripherals,9.72,Central,939.77,2015-10-29,Express Air,4,Kansas,20.97,67114
5547,39269,Wichita Falls,1976,Gary Zandusky,Home Office,0.06,2015-10-26,Low,16,0.36,Technology,Small Pack,Accessory1,Telephones and Communication,107.505,Central,464.695,2015-11-02,Regular Air,2.5,Texas,35.99,76308
2439,17700,Atascadero,1978,Darren Budd,Home Office,0.03,2015-10-27,Critical,20,0.6,Furniture,Small Box,Eldon Expressions Mahogany Wood Desk Collection,Office Furnishings,-530.68,West,2305.75,2015-10-28,Regular Air,35,California,113.64,93422
2232,16132,Vancouver,1977,Clay Cheatham,Small Business,0.07,2015-10-27,Medium,26,0.36,Office Supplies,Small Box,Acco D-Ring Binder w/DublLock®,Binders and Binder Accessories,169.439,West,519.96,2015-10-28,Regular Air,2.99,Washington,21.38,98661
2617,18918,Bullhead City,1976,Quincy Jones,Corporate,0.1,2015-10-27,Not Specified,7,0.36,Technology,Medium Box,Polycom Soundstation EX Audio-Conferencing Telephone. Black,Office Machines,-221.7804,West,6362.94,2015-10-28,Regular Air,13.99,Arizona,999.99,86442
7229,51556,Concord,1975,Frank Atkinson,Corporate,0.01,2015-10-27,High,10,0.59,Office Supplies,Small Pack,Barrel Sharpener,Pens & Art Supplies,-24.21,East,45.69,2015-10-29,Express Air,4.17,New Hampshire,3.57,3301
3272,23395,La Quinta,1974,Janet Martin,Corporate,0.01,2015-10-27,Medium,31,0.54,Technology,Small Pack,80 Minute CD-R Spindle. 100/Pack - Staples,Computer Peripherals,376.47,West,1296.46,2015-10-29,Regular Air,1.99,California,39.48,92253
205,1345,Ponca City,1973,Ritsa Hightower,Corporate,0.08,2015-10-27,Low,24,0.62,Furniture,Jumbo Box,Bush Westfield Collection Bookcases. Fully Assembled,Bookcases,-120.85,Central,2443.85,2015-10-31,Delivery Truck,35.84,Oklahoma,100.98,74601
1133,8289,Sparks,1972,Darren Koutras,Consumer,0,2015-10-28,Low,38,0.38,Office Supplies,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,53.312,West,572.74,2015-10-28,Regular Air,7.17,Nevada,14.45,89431
3001,21634,Mason,1971,Lindsay Shagiari,Home Office,0.1,2015-10-28,Not Specified,8,0.58,Office Supplies,Jumbo Drum,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,-314.61,East,1611.73,2015-10-29,Delivery Truck,68.02,Ohio,208.16,45040
5848,41504,South Burlington,1970,Paul Knutson,Corporate,0.07,2015-10-28,Critical,20,0.6,Office Supplies,Small Box,Tenex Personal Filing Tote With Secure Closure Lid. Black/Frost,Storage & Organization,-30.2,East,302.94,2015-10-30,Regular Air,5.8,Vermont,15.51,5403
3280,23428,Duxbury,1969,Alan Shonely,Small Business,0.02,2015-10-28,High,41,0.39,Office Supplies,Small Box,Xerox 1991,Paper,234.68,East,980.95,2015-10-30,Regular Air,8.18,MA,22.84,2331
5477,38912,Cliffside Park,1968,Ben Peterman,Corporate,0.01,2015-10-28,Low,46,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,608.9,East,6943.94,2015-10-30,Regular Air,4,New Jersey,152.48,7010
6081,43104,Hobbs,1967,Matthew Grinstein,Small Business,0.1,2015-10-28,High,50,0.37,Technology,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Office Machines,1676.7,West,4648.52,2015-10-31,Delivery Truck,14,New Mexico,100.97,88240
3002,21634,Mason,1966,Lindsay Shagiari,Home Office,0.07,2015-10-28,Not Specified,1,0.38,Technology,Medium Box,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Office Machines,-4017.6165,East,1946.55,2015-10-31,Regular Air,13.99,Ohio,1938.02,45040
1353,9861,Saint Paul,1965,Chad Sievert,Corporate,0.1,2015-10-28,Low,47,0.55,Office Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,6.6,Central,706.68,2015-11-01,Regular Air,5.45,Minnesota,15.94,55106
5478,38912,Seymour,1964,Ben Peterman,Corporate,0.02,2015-10-28,Low,26,0.57,Technology,Small Box,T193,Telephones and Communication,310.185,East,1514.9635,2015-11-04,Regular Air,4.99,Connecticut,65.99,6478
2342,16864,Peoria,1963,Cindy Chapman,Consumer,0.05,2015-10-29,Not Specified,42,0.63,Furniture,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,1881.76,West,12837.11,2015-10-29,Delivery Truck,43.57,Arizona,320.64,85345
6738,47971,Easton,1962,Duane Benoit,Home Office,0.09,2015-10-29,High,24,0.41,Furniture,Small Box,Eldon® 300 Class™ Desk Accessories. Black,Office Furnishings,-53.06,East,113.43,2015-10-30,Regular Air,5.32,Pennsylvania,4.95,18040
3649,26116,Woodridge,1967,Carlos Soltero,Small Business,0.04,2015-10-29,Critical,36,0.37,Office Supplies,Small Box,Computer Printout Paper with Letter-Trim Perforations,Paper,81.71,Central,697.41,2015-10-30,Regular Air,9.03,Illinois,18.97,60517
5730,40672,Potomac,1972,Barry Gonzalez,Consumer,0.04,2015-10-29,Low,16,0.62,Furniture,Jumbo Box,Bush Westfield Collection Bookcases. Fully Assembled,Bookcases,-159.21,East,1617.91,2015-10-31,Delivery Truck,35.84,Maryland,100.98,20854
2565,18531,Friendswood,1977,Jeremy Ellison,Small Business,0.04,2015-10-29,Critical,50,0.6,Furniture,Jumbo Drum,Global Stack Chair without Arms. Black,Chairs & Chairmats,-250.55,Central,1298.81,2015-10-31,Delivery Truck,14.36,Texas,25.98,77546
446,3014,Ossining,1982,Pamela Stobb,Consumer,0.02,2015-10-29,Not Specified,13,0.4,Office Supplies,Small Box,Ibico Hi-Tech Manual Binding System,Binders and Binder Accessories,1314.389,East,4002.14,2015-10-31,Regular Air,19.99,New York,304.99,10562
5832,41378,Westlake,1987,Harold Ryan,Home Office,0.05,2015-10-29,Not Specified,42,0.5,Technology,Small Pack,Verbatim DVD-RAM. 5.2GB. Rewritable. Type 1. DS,Computer Peripherals,433.34,East,1264.17,2015-10-31,Regular Air,1.99,Ohio,29.89,44145
5831,41378,Westlake,1992,Harold Ryan,Home Office,0.03,2015-10-29,Not Specified,30,0.69,Furniture,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,446.26,East,5454.51,2015-11-01,Delivery Truck,30,Ohio,180.98,44145
2199,15872,Ozark,1997,Helen Andreada,Corporate,0.01,2015-10-30,Not Specified,48,0.57,Office Supplies,Jumbo Drum,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,1481.67,Central,5198.12,2015-10-30,Delivery Truck,15.66,MO,100.98,65721
6162,43653,La Vergne,1953,Amy Hunt,Small Business,0.07,2015-10-30,High,3,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,-3.96,South,10.62,2015-10-30,Regular Air,1.35,Tennessee,3.29,37086
6163,43653,La Vergne,1949,Amy Hunt,Small Business,0,2015-10-30,High,39,0.56,Office Supplies,Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,"Scissors, Rulers and Trimmers",2.02,South,666.4,2015-10-31,Express Air,7.42,Tennessee,15.73,37086
2201,15872,Ozark,1951,Helen Andreada,Corporate,0.1,2015-10-30,Not Specified,19,0.36,Office Supplies,Small Box,Xerox 1893,Paper,23.94,Central,718.41,2015-10-31,Regular Air,17.48,MO,40.99,65721
2414,17510,Woodland,1999,Denny Ordway,Small Business,0,2015-10-30,Critical,28,0.38,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,226.4,West,462.12,2015-10-31,Regular Air,1.39,California,15.57,95695
7503,53536,West Des Moines,1998,Sanjit Chand,Home Office,0,2015-10-30,High,5,0.71,Furniture,Jumbo Box,Bevis Round Conference Room Tables and Bases,Tables,-234.594,Central,1015.4,2015-11-01,Delivery Truck,56.2,Iowa,179.29,50265
7502,53536,West Des Moines,1995,Sanjit Chand,Home Office,0.1,2015-10-30,High,35,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,109.16,Central,738.69,2015-11-01,Regular Air,7.58,Iowa,22.98,50265
2361,17061,Kingsville,1992,Ivan Liston,Consumer,0.01,2015-10-30,Critical,28,0.56,Office Supplies,Wrap Bag,Newell 340,Pens & Art Supplies,10.01,Central,80.53,2015-11-01,Regular Air,0.7,Texas,2.88,78363
4282,30499,Anderson,1989,Carlos Soltero,Consumer,0.1,2015-10-30,High,16,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.66,Central,92.06,2015-11-01,Regular Air,2.5,Indiana,5.98,46016
